1	22
2	17
3	22
4	22
5	5
6	8
7	1
8	20
9	1
10	10
11	25
12	7
13	3
14	5
15	17
16	23
17	1
18	24
19	25
20	13
21	26
22	13
23	7
24	6
25	7
26	17
27	25
28	13
29	25
30	17
31	1
32	22
33	17
34	15
35	23
36	4
37	7
38	23
39	20
40	26
41	4
42	10
43	17
44	11
45	3
46	6
47	6
48	23
49	18
50	25
51	16
52	9
53	21
54	1
55	5
56	17
57	20
58	17
59	2
60	11
61	11
62	12
63	17
64	6
65	11
66	10
67	25
68	13
69	25
70	1
71	5
72	4
73	6
74	11
75	3
76	16
77	9
78	5
79	21
80	6
81	8
82	6
83	6
84	6
85	13
86	26
87	11
88	11
89	25
90	17
91	5
92	13
93	3
94	1
95	17
96	22
97	6
98	25
99	6
100	10
101	22
102	20
103	23
104	3
105	3
106	20
107	15
108	16
109	11
110	17
111	21
112	6
113	10
114	24
115	4
116	6
117	7
118	14
119	17
120	4
121	23
122	18
123	15
124	26
125	6
126	6
127	17
128	7
129	21
130	6
131	20
132	7
133	26
134	4
135	11
136	17
137	8
138	26
139	1
140	25
141	22
142	26
143	17
144	15
145	26
146	22
147	15
148	3
149	4
150	11
151	10
152	2
153	9
154	10
155	8
156	5
157	20
158	1
159	6
160	2
161	3
162	20
163	4
164	3
165	11
166	4
167	25
168	9
169	13
170	10
171	26
172	8
173	25
174	10
175	24
176	20
177	2
178	15
179	5
180	17
181	14
182	22
183	3
184	3
185	10
186	15
187	12
188	18
189	16
190	17
191	26
192	1
193	26
194	7
195	10
196	8
197	19
198	4
199	12
200	20
201	8
202	10
203	7
204	16
205	4
206	12
207	11
208	26
209	26
210	18
211	2
212	21
213	25
214	8
215	17
216	17
217	18
218	17
219	1
220	4
221	9
222	12
223	12
224	8
225	6
226	23
227	11
228	6
229	6
230	6
231	3
232	11
233	11
234	10
235	4
236	15
237	6
238	6
239	25
240	5
241	26
242	11
243	19
244	26
245	1
246	22
247	24
248	10
249	16
250	17
251	17
252	2
253	14
254	12
255	14
256	16
257	1
258	7
259	19
260	19
261	20
262	18
263	7
264	23
265	14
266	14
267	23
268	4
269	16
270	21
271	25
272	4
273	17
274	26
275	4
276	20
277	17
278	11
279	21
280	11
281	5
282	22
283	9
284	11
285	19
286	22
287	25
288	2
289	12
290	13
291	11
292	26
293	22
294	25
295	18
296	11
297	16
298	26
299	14
300	6
301	1
302	7
303	15
304	6
305	24
306	1
307	21
308	11
309	15
310	26
311	26
312	22
313	18
314	10
315	11
316	9
317	14
318	11
319	26
320	8
321	4
322	10
323	17
324	23
325	26
326	19
327	8
328	9
329	2
330	6
331	2
332	26
333	6
334	25
335	11
336	18
337	26
338	1
339	4
340	11
341	24
342	19
343	22
344	18
345	6
346	20
347	21
348	25
349	24
350	18
351	25
352	9
353	8
354	15
355	10
356	6
357	21
358	7
359	8
360	4
361	20
362	24
363	22
364	15
365	16
366	4
367	15
368	17
369	11
370	17
371	10
372	3
373	2
374	11
375	2
376	22
377	26
378	17
379	9
380	6
381	2
382	6
383	11
384	19
385	25
386	13
387	13
388	6
389	2
390	1
391	8
392	23
393	19
394	13
395	6
396	9
397	9
398	18
399	26
400	11
401	26
402	19
403	20
404	20
405	4
406	26
407	10
408	15
409	12
410	15
411	24
412	14
413	25
414	12
415	17
416	11
417	6
418	15
419	17
420	17
421	5
422	26
423	23
424	5
425	1
426	13
427	5
428	11
429	3
430	9
431	17
432	24
433	18
434	5
435	18
436	19
437	13
438	5
439	13
440	16
441	10
442	18
443	12
444	18
445	17
446	7
447	26
448	26
449	9
450	23
451	23
452	11
453	21
454	26
455	18
456	10
457	6
458	13
459	19
460	14
461	7
462	5
463	22
464	25
465	15
466	5
467	25
468	17
469	10
470	6
471	6
472	6
473	14
474	5
475	11
476	17
477	15
478	25
479	17
480	4
481	1
482	15
483	26
484	15
485	17
486	10
487	10
488	4
489	15
490	11
491	22
492	7
493	25
494	24
495	10
496	15
497	6
498	11
499	6
500	11
