1	11
2	30
3	27
4	7
5	30
6	22
7	34
8	33
9	1
10	31
11	2
12	11
13	32
14	28
15	30
16	34
17	9
18	17
19	33
20	16
21	35
22	20
23	12
24	22
25	1
26	13
27	35
28	2
29	30
30	22
31	29
32	2
33	11
34	31
35	9
36	18
37	32
38	35
39	17
40	33
41	32
42	1
43	14
44	2
45	30
46	25
47	14
48	2
49	3
50	34
51	26
52	18
53	5
54	2
55	28
56	10
57	19
58	33
59	29
60	5
61	35
62	21
63	29
64	19
65	26
66	32
67	17
68	17
69	1
70	5
71	27
72	34
73	31
74	10
75	26
76	25
77	14
78	31
79	30
80	24
81	25
82	5
83	33
84	34
85	9
86	5
87	7
88	25
89	19
90	33
91	31
92	26
93	6
94	35
95	7
96	11
97	15
98	10
99	21
100	10
101	27
102	16
103	5
104	13
105	8
106	15
107	20
108	29
109	32
110	25
111	10
112	16
113	9
114	24
115	31
116	23
117	22
118	20
119	7
120	29
121	17
122	32
123	8
124	22
125	8
126	31
127	26
128	15
129	22
130	7
131	26
132	16
133	8
134	27
135	19
136	3
137	11
138	23
139	22
140	34
141	8
142	8
143	5
144	27
145	22
146	12
147	35
148	7
149	22
150	4
151	2
152	9
153	31
154	30
155	6
156	4
157	10
158	31
159	1
160	31
161	35
162	32
163	22
164	17
165	15
166	31
167	1
168	21
169	2
170	22
171	4
172	25
173	28
174	15
175	12
176	31
177	24
178	21
179	30
180	10
181	14
182	4
183	9
184	27
185	33
186	1
187	20
188	9
189	4
190	23
191	5
192	29
193	31
194	26
195	22
196	24
197	25
198	26
199	2
200	9
201	1
202	19
203	33
204	25
205	7
206	35
207	4
208	16
209	26
210	12
211	34
212	11
213	21
214	23
215	30
216	14
217	21
218	20
219	30
220	22
221	20
222	21
223	29
224	34
225	17
226	10
227	20
228	15
229	23
230	11
231	21
232	14
233	21
234	14
235	6
236	30
237	28
238	25
239	7
240	6
241	9
242	22
243	26
244	31
245	4
246	5
247	34
248	8
249	6
250	28
251	12
252	20
253	10
254	21
255	31
256	10
257	13
258	31
259	35
260	2
261	5
262	32
263	18
264	10
265	30
266	1
267	32
268	31
269	23
270	8
271	1
272	24
273	2
274	12
275	14
276	6
277	35
278	1
279	22
280	3
281	19
282	28
283	22
284	12
285	3
286	11
287	8
288	4
289	27
290	19
291	20
292	18
293	33
294	9
295	23
296	21
297	27
298	32
299	29
300	11
301	3
302	28
303	35
304	26
305	6
306	18
307	16
308	27
309	25
310	30
311	31
312	30
313	33
314	31
315	2
316	27
317	4
318	16
319	14
320	27
321	32
322	28
323	34
324	25
325	24
326	30
327	25
328	22
329	2
330	26
331	10
332	2
333	26
334	8
335	10
336	28
337	32
338	1
339	16
340	14
341	30
342	22
343	21
344	20
345	26
346	21
347	30
348	3
349	34
350	19
351	19
352	2
353	12
354	25
355	5
356	21
357	14
358	21
359	11
360	8
361	32
362	22
363	20
364	32
365	25
366	16
367	33
368	1
369	27
370	2
371	1
372	1
373	21
374	32
375	8
376	13
377	26
378	32
379	19
380	35
381	2
382	17
383	2
384	13
385	31
386	20
387	5
388	10
389	30
390	6
391	8
392	22
393	21
394	3
395	11
396	16
397	30
398	15
399	16
400	19
401	23
402	28
403	25
404	10
405	19
406	30
407	21
408	17
409	23
410	11
411	4
412	18
413	31
414	26
415	31
416	32
417	8
418	3
419	31
420	18
421	29
422	24
423	11
424	4
425	18
426	4
427	22
428	31
429	25
430	13
431	34
432	5
433	26
434	11
435	18
436	13
437	4
438	32
439	7
440	18
441	32
442	2
443	20
444	32
445	23
446	8
447	2
448	24
449	7
450	19
451	24
452	26
453	23
454	7
455	6
456	8
457	8
458	6
459	24
460	18
461	14
462	5
463	15
464	31
465	28
466	35
467	11
468	8
469	12
470	2
471	30
472	15
473	24
474	7
475	26
476	30
477	8
478	17
479	26
480	23
481	23
482	31
483	21
484	31
485	28
486	11
487	6
488	3
489	29
490	32
491	32
492	12
493	25
494	17
495	31
496	27
497	33
498	11
499	23
500	27
501	20
502	33
503	15
504	24
505	34
506	30
507	19
508	13
509	30
510	21
511	28
512	25
513	34
514	15
515	29
516	20
517	11
518	20
519	12
520	8
521	33
522	10
523	25
524	7
525	35
526	32
527	25
528	14
529	26
530	28
531	29
532	31
533	12
534	9
535	5
536	17
537	6
538	7
539	2
540	13
541	4
542	10
543	25
544	34
545	34
546	12
547	35
548	20
549	13
550	25
551	2
552	9
553	10
554	25
555	19
556	11
557	34
558	34
559	15
560	5
561	27
562	2
563	2
564	2
565	30
566	33
567	17
568	32
569	5
570	28
571	27
572	35
573	32
574	23
575	14
576	9
577	25
578	8
579	20
580	31
581	33
582	12
583	20
584	22
585	35
586	3
587	1
588	15
589	19
590	9
591	21
592	3
593	1
594	21
595	11
596	32
597	35
598	4
599	11
600	14
601	31
602	30
603	6
604	8
605	33
606	14
607	20
608	5
609	27
610	30
611	2
612	20
613	23
614	9
615	17
616	21
617	15
618	35
619	1
620	20
621	30
622	7
623	19
624	35
625	6
626	10
627	17
628	3
629	25
630	34
631	8
632	32
633	8
634	22
635	9
636	31
637	31
638	3
639	31
640	18
641	6
642	8
643	20
644	8
645	33
646	3
647	8
648	33
649	25
650	21
651	32
652	16
653	26
654	28
655	26
656	19
657	31
658	17
659	29
660	1
661	12
662	7
663	27
664	16
665	35
666	2
667	35
668	21
669	32
670	2
671	21
672	17
673	19
674	4
675	28
676	31
677	29
678	31
679	35
680	26
681	4
682	34
683	20
684	28
685	7
686	14
687	9
688	4
689	28
690	18
691	4
692	6
693	8
694	13
695	33
696	30
697	31
698	3
699	12
700	3
701	25
702	13
703	3
704	28
705	13
706	28
707	31
708	33
709	23
710	30
711	26
712	16
713	29
714	32
715	16
716	33
717	34
718	29
719	34
720	31
721	11
722	32
723	24
724	13
725	15
726	19
727	34
728	24
729	15
730	23
731	32
732	17
733	25
734	17
735	24
736	3
737	35
738	14
739	8
740	28
741	22
742	11
743	5
744	6
745	15
746	8
747	1
748	27
749	26
750	32
751	17
752	30
753	18
754	33
755	27
756	25
757	1
758	30
759	17
760	10
761	3
762	20
763	31
764	26
765	34
766	32
767	20
768	13
769	19
770	6
771	17
772	25
773	3
774	21
775	4
776	8
777	13
778	31
779	17
780	7
781	7
782	29
783	30
784	30
785	10
786	23
787	25
788	1
789	28
790	17
791	29
792	35
793	4
794	8
795	25
796	27
797	6
798	17
799	7
800	14
801	32
802	23
803	35
804	23
805	19
806	25
807	18
808	31
809	9
810	23
811	25
812	7
813	15
814	31
815	23
816	29
817	2
818	31
819	10
820	20
821	29
822	21
823	22
824	25
825	19
826	15
827	32
828	25
829	17
830	11
831	28
832	3
833	16
834	6
835	17
836	19
837	2
838	35
839	25
840	15
841	29
842	35
843	2
844	23
845	18
846	3
847	23
848	25
849	12
850	21
851	2
852	32
853	16
854	30
855	7
856	9
857	35
858	13
859	27
860	18
861	34
862	20
863	20
864	6
865	32
866	14
867	5
868	18
869	16
870	31
871	29
872	25
873	9
874	3
875	9
876	33
877	7
878	7
879	3
880	5
881	2
882	30
883	31
884	23
885	3
886	23
887	19
888	22
889	6
890	32
891	8
892	32
893	28
894	22
895	34
896	13
897	2
898	12
899	7
900	16
901	24
902	18
903	13
904	3
905	24
906	7
907	2
908	26
909	17
910	1
911	25
912	10
913	31
914	24
915	1
916	20
917	34
918	22
919	15
920	20
921	26
922	16
923	8
924	23
925	12
926	33
927	27
928	2
929	21
930	5
931	28
932	19
933	12
934	31
935	16
936	2
937	7
938	1
939	12
940	2
941	8
942	26
943	3
944	32
945	19
946	17
947	35
948	3
949	8
950	6
951	2
952	24
953	30
954	8
955	6
956	24
957	20
958	24
959	18
960	14
961	24
962	2
963	33
964	20
965	18
966	12
967	34
968	17
969	13
970	14
971	29
972	6
973	16
974	35
975	29
976	30
977	14
978	2
979	25
980	35
981	22
982	35
983	21
984	2
985	13
986	16
987	12
988	26
989	20
990	23
991	25
992	3
993	6
994	8
995	31
996	26
997	6
998	25
999	30
1000	16
