1	14
2	12
3	25
4	14
5	11
6	35
7	29
8	49
9	15
10	52
11	17
12	12
13	13
14	16
15	6
16	26
17	19
18	39
19	16
20	18
21	51
22	51
23	33
24	30
25	20
26	11
27	36
28	23
29	10
30	17
31	38
32	23
33	17
34	11
35	13
36	1
37	7
38	12
39	51
40	31
41	7
42	42
43	35
44	7
45	28
46	45
47	12
48	23
49	22
50	39
51	40
52	34
53	35
54	45
55	45
56	3
57	33
58	14
59	8
60	32
61	23
62	16
63	21
64	13
65	6
66	18
67	21
68	17
69	16
70	13
71	17
72	20
73	28
74	20
75	46
76	47
77	12
78	14
79	32
80	24
81	37
82	40
83	17
84	23
85	44
86	32
87	20
88	39
89	35
90	21
91	30
92	49
93	46
94	26
95	36
96	20
97	17
98	39
99	20
100	9
101	25
102	34
103	27
104	41
105	1
106	1
107	35
108	40
109	32
110	25
111	42
112	50
113	53
114	46
115	43
116	30
117	7
118	13
119	25
120	4
121	8
122	52
123	4
124	24
125	46
126	43
127	23
128	28
129	26
130	50
131	49
132	12
133	48
134	23
135	10
136	20
137	30
138	25
139	6
140	42
141	3
142	48
143	35
144	51
145	39
146	11
147	38
148	16
149	17
150	2
151	15
152	34
153	6
154	30
155	17
156	25
157	37
158	1
159	6
160	28
161	45
162	45
163	53
164	45
165	22
166	30
167	30
168	53
169	25
170	44
171	19
172	2
173	30
174	1
175	32
176	5
177	17
178	49
179	35
180	40
181	19
182	15
183	2
184	29
185	4
186	15
187	30
188	36
189	40
190	33
191	51
192	11
193	4
194	18
195	22
196	20
197	28
198	43
199	20
200	22
201	6
202	4
203	3
204	44
205	38
206	19
207	46
208	3
209	13
210	26
211	48
212	23
213	17
214	3
215	4
216	20
217	13
218	5
219	22
220	19
221	48
222	5
223	3
224	42
225	22
226	34
227	53
228	2
229	37
230	46
231	13
232	23
233	42
234	12
235	21
236	20
237	6
238	2
239	14
240	25
241	49
242	35
243	23
244	18
245	20
246	42
247	44
248	45
249	14
250	9
251	13
252	4
253	19
254	1
255	13
256	51
257	41
258	52
259	19
260	43
261	30
262	6
263	51
264	38
265	25
266	12
267	51
268	14
269	17
270	45
271	9
272	22
273	24
274	14
275	25
276	35
277	7
278	46
279	45
280	27
